"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Average Annual Dollars per Person Spent on Medical Care","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Jefferson","KY","21111","=""21111""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jessamine","KY","21113","=""21113""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Johnson","KY","21115","=""21115""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kenton","KY","21117","=""21117""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Knott","KY","21119","=""21119""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Knox","KY","21121","=""21121""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Larue","KY","21123","=""21123""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Laurel","KY","21125","=""21125""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lawrence","KY","21127","=""21127""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lee","KY","21129","=""21129""","880","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Leslie","KY","21131","=""21131""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Letcher","KY","21133","=""21133""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lewis","KY","21135","=""21135""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lincoln","KY","21137","=""21137""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Livingston","KY","21139","=""21139""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Logan","KY","21141","=""21141""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lyon","KY","21143","=""21143""","1270","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McCracken","KY","21145","=""21145""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McCreary","KY","21147","=""21147""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McLean","KY","21149","=""21149""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Madison","KY","21151","=""21151""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Magoffin","KY","21153","=""21153""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Marion","KY","21155","=""21155""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Marshall","KY","21157","=""21157""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Martin","KY","21159","=""21159""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mason","KY","21161","=""21161""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Meade","KY","21163","=""21163""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Menifee","KY","21165","=""21165""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Mercer","KY","21167","=""21167""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Metcalfe","KY","21169","=""21169""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Monroe","KY","21171","=""21171""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Montgomery","KY","21173","=""21173""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morgan","KY","21175","=""21175""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Muhlenberg","KY","21177","=""21177""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nelson","KY","21179","=""21179""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nicholas","KY","21181","=""21181""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ohio","KY","21183","=""21183""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Oldham","KY","21185","=""21185""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Owen","KY","21187","=""21187""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Owsley","KY","21189","=""21189""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pendleton","KY","21191","=""21191""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Perry","KY","21193","=""21193""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pike","KY","21195","=""21195""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Powell","KY","21197","=""21197""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pulaski","KY","21199","=""21199""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Robertson","KY","21201","=""21201""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rockcastle","KY","21203","=""21203""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rowan","KY","21205","=""21205""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Russell","KY","21207","=""21207""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Scott","KY","21209","=""21209""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Shelby","KY","21211","=""21211""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Simpson","KY","21213","=""21213""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Spencer","KY","21215","=""21215""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Taylor","KY","21217","=""21217""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Todd","KY","21219","=""21219""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Trigg","KY","21221","=""21221""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Trimble","KY","21223","=""21223""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Union","KY","21225","=""21225""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Warren","KY","21227","=""21227""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Washington","KY","21229","=""21229""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wayne","KY","21231","=""21231""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Webster","KY","21233","=""21233""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Whitley","KY","21235","=""21235""","900","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wolfe","KY","21237","=""21237""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Woodford","KY","21239","=""21239""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Acadia","LA","22001","=""22001""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Allen","LA","22003","=""22003""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ascension","LA","22005","=""22005""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Assumption","LA","22007","=""22007""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Avoyelles","LA","22009","=""22009""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Beauregard","LA","22011","=""22011""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bienville","LA","22013","=""22013""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Bossier","LA","22015","=""22015""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Caddo","LA","22017","=""22017""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Calcasieu","LA","22019","=""22019""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Caldwell","LA","22021","=""22021""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cameron","LA","22023","=""22023""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Catahoula","LA","22025","=""22025""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Claiborne","LA","22027","=""22027""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Concordia","LA","22029","=""22029""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","De Soto","LA","22031","=""22031""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","East Baton Rouge","LA","22033","=""22033""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","East Carroll","LA","22035","=""22035""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","East Feliciana","LA","22037","=""22037""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Evangeline","LA","22039","=""22039""","860","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Franklin","LA","22041","=""22041""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grant","LA","22043","=""22043""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Iberia","LA","22045","=""22045""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Iberville","LA","22047","=""22047""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jackson","LA","22049","=""22049""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
